conten_bad,urls,hashtags,mentions,following,locations_bad,actions,is_retweet,Type
0,0,0,5,0,1,5691.0,1.0,Spam
0,0,2,0,0,0,0.0,1.0,Quality
0,0,1,0,0,1,15852.0,0.0,Spam
0,1,0,0,0,2,0.0,0.0,Quality
0,0,1,0,0,1,1515.0,0.0,Spam
0,1,1,0,0,0,7.0,0.0,Quality
0,0,1,0,0,1,25077.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,3.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,3,0,0,0.0,0.0,Quality
0,2,0,0,0,0,125.0,0.0,Quality
0,0,0,0,0,0,111.0,0.0,Quality
0,0,1,0,0,1,2275.0,0.0,Spam
1,2,0,0,0,1,16299.0,0.0,Spam
0,1,1,0,0,1,0.0,0.0,Quality
1,2,1,0,0,1,1385.0,0.0,Spam
0,0,1,0,0,1,16061.0,0.0,Spam
0,1,1,1,0,1,0.0,0.0,Quality
1,2,0,0,0,1,15011.0,0.0,Spam
1,1,3,0,0,0,12348.0,0.0,Spam
1,1,0,0,0,1,5739.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,48.0,0.0,Quality
0,1,0,1,0,1,0.0,0.0,Quality
0,2,2,0,0,0,0.0,0.0,Quality
0,0,1,0,1,1,3598.0,1.0,Spam
1,1,0,0,0,1,28452.0,0.0,Spam
1,2,0,1,1,1,479.0,1.0,Spam
1,1,0,1,0,1,6213.0,1.0,Spam
1,1,0,0,0,1,7273.0,0.0,Spam
0,1,0,0,0,0,485.0,0.0,Quality
1,1,0,0,0,1,2097.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,1,0,0,0,1067.0,0.0,Spam
0,2,1,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,201.0,0.0,Quality
0,1,2,1,0,1,156.0,0.0,Quality
1,2,0,0,1,0,5721.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,13147.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,1,1,404.0,0.0,Spam
0,0,0,0,1,1,2296.0,1.0,Spam
1,1,0,0,0,1,33148.0,0.0,Spam
0,2,1,0,0,0,745.0,0.0,Quality
1,1,0,0,1,0,2494.0,0.0,Spam
1,1,1,0,0,1,39205.0,0.0,Spam
0,0,2,2,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,1,0,0,1,36398.0,0.0,Spam
1,2,0,0,0,1,36181.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,2,13.0,0.0,Quality
0,1,0,0,0,0,136.0,0.0,Quality
0,1,8,0,0,1,0.0,0.0,Quality
1,1,10,0,0,1,1059.0,1.0,Spam
0,0,1,0,1,1,1824.0,1.0,Spam
0,0,1,0,0,1,0.0,0.0,Quality
1,2,0,0,1,0,1642.0,0.0,Spam
1,1,1,0,0,1,28851.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,39.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,1211.0,0.0,Spam
0,1,1,0,0,1,7.0,0.0,Quality
0,1,0,3,0,1,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,1,4,0,1,1,25.0,0.0,Spam
1,1,0,0,0,1,5487.0,1.0,Spam
0,1,1,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,13.0,0.0,Quality
0,1,1,0,0,0,69.0,0.0,Quality
1,1,1,0,0,1,23543.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,1,1,0,1,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
1,2,0,0,0,1,7617.0,0.0,Spam
0,0,0,2,0,1,0.0,0.0,Quality
0,0,1,4,0,0,0.0,0.0,Quality
0,2,0,1,0,0,0.0,0.0,Quality
0,2,2,1,0,1,0.0,0.0,Quality
0,0,0,0,0,0,123.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,1,1,1179.0,1.0,Spam
0,1,2,1,0,1,0.0,0.0,Quality
0,0,1,0,0,1,30662.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,1,1,2,0,0,4.0,0.0,Quality
1,1,2,1,1,1,1115.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,26455.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,2,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,1,1,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,1,1,0,0,470.0,0.0,Quality
0,0,1,0,0,1,13645.0,0.0,Spam
1,2,0,0,0,1,4586.0,0.0,Spam
0,1,0,1,0,0,25.0,0.0,Quality
1,1,5,0,0,0,11137.0,0.0,Spam
0,0,1,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,1,1,0,0,1,25245.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,5,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,25951.0,0.0,Spam
0,0,1,0,0,1,4400.0,0.0,Spam
1,1,1,0,0,1,952.0,0.0,Spam
1,1,1,0,0,1,5432.0,1.0,Spam
1,2,1,0,0,1,4312.0,1.0,Spam
0,0,2,1,1,1,589.0,0.0,Spam
0,0,1,0,0,1,7079.0,1.0,Spam
1,2,1,0,1,1,4621.0,0.0,Spam
0,1,3,0,0,1,6.0,0.0,Quality
0,0,1,0,0,0,0.0,0.0,Quality
0,0,1,0,1,1,14364.0,0.0,Spam
0,1,1,0,0,1,4.0,0.0,Quality
1,2,0,1,0,1,1176.0,1.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
0,0,1,0,0,1,21121.0,1.0,Spam
1,1,0,0,1,1,304.0,0.0,Spam
0,0,2,0,1,1,28624.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,1,1,1,1092.0,1.0,Spam
0,0,1,1,0,0,10.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,1,1,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,2.0,0.0,Quality
0,1,0,2,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,0,1,45270.0,0.0,Spam
0,0,1,0,0,1,7840.0,0.0,Spam
1,1,1,0,0,1,6182.0,1.0,Spam
0,1,1,1,0,0,186.0,0.0,Quality
1,1,6,1,0,1,1467.0,1.0,Spam
0,0,1,0,0,0,0.0,0.0,Quality
1,1,0,0,1,1,2516.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,1,1,0,1,1,714.0,0.0,Spam
1,1,0,0,1,0,148.0,0.0,Spam
1,1,0,0,1,1,14945.0,1.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,0,1,19358.0,0.0,Spam
0,3,0,0,0,0,480.0,0.0,Quality
0,0,1,0,1,1,10152.0,1.0,Spam
0,0,2,0,1,1,21958.0,0.0,Spam
0,0,0,0,0,0,155.0,0.0,Quality
1,2,0,4,0,1,5058.0,1.0,Spam
0,0,1,1,0,0,431.0,0.0,Quality
0,2,0,1,0,1,73.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
0,0,3,0,0,1,3657.0,1.0,Spam
0,0,1,0,0,1,18017.0,0.0,Spam
0,2,2,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,14214.0,0.0,Spam
1,2,0,0,0,1,12162.0,0.0,Spam
0,1,2,2,0,1,7.0,0.0,Quality
0,0,0,2,1,1,6548.0,1.0,Spam
0,2,3,0,0,0,51.0,0.0,Quality
0,0,0,0,0,1,0.0,1.0,Quality
1,1,0,0,0,1,1595.0,1.0,Spam
0,1,1,1,0,0,6.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,4.0,0.0,Quality
0,2,3,0,0,0,0.0,0.0,Quality
0,1,2,1,0,0,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,2,11.0,0.0,Quality
1,2,0,0,0,1,12333.0,0.0,Spam
1,1,0,0,0,1,5086.0,1.0,Spam
1,2,0,0,0,1,17517.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,1,0,1,3.0,0.0,Quality
1,1,2,0,0,1,10606.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,1,2,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,9249.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
1,2,0,0,1,1,1077.0,1.0,Spam
0,1,0,2,0,1,0.0,0.0,Quality
1,2,0,0,0,1,43368.0,0.0,Spam
1,1,0,0,0,1,31216.0,0.0,Spam
0,0,1,0,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,2,1,1,0,1,0.0,0.0,Quality
0,0,1,0,0,1,9568.0,0.0,Spam
0,0,1,0,0,1,2805.0,1.0,Spam
0,0,1,0,1,1,4132.0,0.0,Spam
0,3,2,0,0,1,0.0,0.0,Quality
1,1,5,0,0,1,4192.0,1.0,Spam
0,0,0,0,0,0,123.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,5823.0,0.0,Spam
0,0,2,0,0,1,16028.0,0.0,Spam
0,0,0,0,0,1,5166.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,23623.0,1.0,Spam
1,1,0,1,0,1,1675.0,1.0,Spam
1,1,0,0,1,1,1011.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,2,0,0,0,2,672.0,0.0,Quality
0,0,0,0,0,0,11.0,0.0,Quality
1,1,0,0,0,1,29930.0,0.0,Spam
0,0,1,0,0,1,9.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,30459.0,0.0,Spam
0,0,1,0,0,0,2.0,0.0,Quality
1,2,1,3,1,1,1175.0,1.0,Spam
0,0,0,0,0,1,3576.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,17651.0,0.0,Spam
0,2,1,1,0,0,7.0,0.0,Quality
1,1,0,0,0,1,1261.0,1.0,Spam
0,0,0,0,1,1,9479.0,0.0,Spam
0,1,1,0,0,0,1280.0,0.0,Quality
0,2,2,0,0,1,2.0,0.0,Quality
0,0,0,0,1,0,3807.0,0.0,Spam
1,1,2,1,1,1,1545.0,1.0,Spam
0,0,1,0,1,1,2076.0,1.0,Spam
1,1,1,0,0,1,622.0,1.0,Spam
0,1,7,0,0,0,0.0,0.0,Quality
0,0,1,1,0,0,0.0,1.0,Quality
0,1,0,0,0,0,121.0,0.0,Quality
1,1,0,0,0,1,2540.0,1.0,Spam
0,2,0,0,0,0,0.0,0.0,Quality
0,0,0,0,1,0,0.0,0.0,Quality
1,2,0,0,1,1,10215.0,0.0,Spam
0,0,2,0,1,1,18705.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,4808.0,0.0,Spam
0,2,0,2,0,0,0.0,0.0,Quality
1,1,0,0,0,0,133.0,0.0,Spam
1,2,0,1,1,1,4131.0,1.0,Spam
1,2,0,0,0,1,26256.0,0.0,Spam
0,0,0,0,1,1,425.0,0.0,Spam
0,1,1,2,0,1,0.0,0.0,Quality
0,2,0,0,0,1,231.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,1,0,0,1,2857.0,1.0,Spam
0,0,1,0,0,1,445.0,0.0,Spam
1,1,1,0,0,1,36019.0,0.0,Spam
0,0,0,0,0,1,5.0,0.0,Quality
1,1,2,0,0,1,8487.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,24380.0,0.0,Spam
1,1,1,0,0,1,16024.0,0.0,Spam
0,0,1,1,0,1,1676.0,1.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
1,2,2,0,1,1,619.0,0.0,Spam
0,0,1,0,0,1,16566.0,0.0,Spam
0,0,1,0,0,0,0.0,1.0,Quality
0,0,1,1,0,0,0.0,0.0,Quality
0,3,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,4.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,1,1,0,0,1,5747.0,1.0,Spam
0,2,0,0,0,1,0.0,0.0,Quality
1,1,0,0,0,1,4158.0,1.0,Spam
0,2,0,1,0,1,0.0,0.0,Quality
0,1,3,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,0.0,0.0,Quality
1,1,0,1,0,1,4314.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
1,2,2,0,1,1,2634.0,0.0,Spam
0,0,0,0,0,1,0.0,1.0,Quality
0,0,1,0,0,0,0.0,0.0,Quality
1,1,1,1,0,1,1290.0,1.0,Spam
1,2,0,0,1,1,743.0,0.0,Spam
0,0,2,0,1,1,35675.0,0.0,Spam
0,1,0,0,0,1,986.0,0.0,Quality
0,0,1,0,0,1,3348.0,0.0,Spam
1,2,0,0,1,1,18501.0,0.0,Spam
1,2,0,0,0,1,13039.0,1.0,Spam
0,1,4,0,0,0,0.0,0.0,Quality
0,3,3,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,5.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,396.0,0.0,Quality
0,0,0,1,0,1,0.0,0.0,Quality
0,0,0,0,0,0,560.0,0.0,Quality
1,1,7,0,1,0,6148.0,0.0,Spam
1,1,0,0,1,0,4553.0,0.0,Spam
0,2,0,0,0,0,343.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,1,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,0.0,0.0,Quality
0,0,2,0,1,1,23862.0,0.0,Spam
0,2,0,0,0,0,2.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,2,1,0,1,2591.0,1.0,Spam
0,1,1,0,0,1,0.0,0.0,Quality
1,2,0,0,1,1,26547.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,3,3,0,1,2661.0,1.0,Spam
0,1,0,1,0,0,0.0,0.0,Quality
0,0,1,1,0,0,0.0,0.0,Quality
1,2,0,0,0,1,23368.0,0.0,Spam
0,3,3,1,0,0,0.0,0.0,Quality
1,1,0,0,0,1,14256.0,0.0,Spam
0,2,1,0,0,0,0.0,0.0,Quality
0,1,0,2,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,2,2,0,1,0,1219.0,0.0,Spam
0,0,1,0,0,0,0.0,0.0,Quality
0,0,2,0,1,1,43381.0,0.0,Spam
1,1,1,1,0,1,6452.0,1.0,Spam
1,1,0,0,1,1,3214.0,1.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
0,0,1,0,0,1,1540.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,1,19339.0,1.0,Spam
0,0,1,0,0,0,2.0,0.0,Quality
1,2,0,0,1,1,1417.0,1.0,Spam
0,0,1,0,0,1,13278.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,2,1,3,0,0,0.0,0.0,Quality
0,0,1,0,0,1,2920.0,1.0,Spam
0,0,2,0,0,1,7313.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,4,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,0,1,1,0,1,1267.0,0.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
1,1,0,0,1,0,2256.0,0.0,Spam
0,1,1,1,0,1,7.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,28904.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
1,1,2,0,0,1,4177.0,1.0,Spam
1,1,3,0,1,1,843.0,0.0,Spam
1,1,1,0,1,1,4319.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,23809.0,0.0,Spam
1,2,0,0,1,1,2636.0,1.0,Spam
0,2,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,1,1,9566.0,0.0,Spam
1,1,0,0,1,1,3.0,0.0,Spam
0,0,0,1,1,1,4742.0,0.0,Spam
1,2,0,0,0,1,5336.0,0.0,Spam
0,1,0,0,0,1,225.0,0.0,Quality
0,2,0,0,0,0,131.0,0.0,Quality
0,0,0,0,0,0,1410.0,0.0,Quality
0,0,1,0,1,1,3186.0,1.0,Spam
0,1,1,1,0,2,0.0,0.0,Quality
1,2,0,0,0,1,25570.0,0.0,Spam
0,0,2,0,0,1,11518.0,0.0,Spam
1,2,2,0,1,0,132.0,0.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
1,1,1,0,0,1,3849.0,0.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,1,0,1,0.0,0.0,Quality
0,0,1,0,0,1,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,0,1,0,1,1,28352.0,0.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,0,1,11441.0,0.0,Spam
1,1,1,0,1,0,2588.0,0.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,1,2,1716.0,0.0,Spam
0,0,1,0,0,1,17991.0,0.0,Spam
1,1,1,0,1,1,6017.0,0.0,Spam
1,2,0,0,1,1,986.0,1.0,Spam
1,2,1,0,1,1,573.0,0.0,Spam
1,1,0,2,0,1,5273.0,1.0,Spam
1,1,3,0,1,1,636.0,0.0,Spam
0,0,1,0,1,1,1141.0,0.0,Spam
1,1,0,0,1,1,733.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
1,1,0,0,0,1,144247.0,1.0,Spam
1,1,0,1,0,1,3647.0,1.0,Spam
0,0,1,0,0,1,12010.0,0.0,Spam
1,1,0,0,1,1,1274.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,10071.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
0,0,2,0,1,1,39069.0,0.0,Spam
1,1,1,0,0,1,12425.0,0.0,Spam
0,1,4,1,0,0,0.0,0.0,Quality
0,0,1,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,26.0,0.0,Quality
1,1,0,1,0,1,151651.0,1.0,Spam
0,0,0,0,1,0,3345.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,1,0,1,0,1,3360.0,1.0,Spam
1,1,0,0,1,1,1380.0,0.0,Spam
0,2,1,0,0,1,0.0,0.0,Quality
1,1,0,0,0,1,5471.0,1.0,Spam
1,2,0,0,0,1,50910.0,0.0,Spam
0,2,0,0,0,1,0.0,0.0,Quality
0,1,1,1,0,0,0.0,0.0,Quality
0,0,0,0,0,2,0.0,0.0,Quality
0,0,0,0,0,2,0.0,1.0,Quality
0,0,1,1,0,0,3535.0,0.0,Spam
0,2,4,0,0,1,0.0,0.0,Quality
1,1,2,1,0,1,1554.0,0.0,Spam
0,0,0,1,0,0,4.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,1,1,1,4184.0,1.0,Spam
0,0,1,0,0,1,18495.0,0.0,Spam
1,1,0,0,1,1,677.0,1.0,Spam
1,1,0,0,1,1,2141.0,1.0,Spam
1,1,1,0,0,1,32755.0,0.0,Spam
1,1,2,0,0,1,5035.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,1,4169.0,1.0,Spam
0,0,1,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,32.0,0.0,Quality
1,1,1,1,0,1,6631.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,2,0.0,1.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,6.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,5.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,522.0,0.0,Spam
0,0,0,0,0,1,1455.0,1.0,Spam
0,1,0,0,0,1,2.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,3988.0,1.0,Spam
1,1,1,0,0,1,19456.0,0.0,Spam
0,0,2,0,1,1,41165.0,0.0,Spam
0,1,1,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,2.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,0,1,2889.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,280.0,0.0,Quality
1,1,2,0,1,0,4041.0,0.0,Spam
0,1,0,0,0,1,9.0,0.0,Quality
0,0,0,0,0,1,3.0,0.0,Quality
0,2,1,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,8387.0,0.0,Spam
1,1,1,0,1,1,13568.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,1,1,1,718.0,0.0,Spam
0,0,0,0,0,1,0.0,1.0,Quality
1,1,0,0,0,1,8848.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,2,1,0,0,1,25.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,0,1,14544.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,3,1,2,0,2,0.0,0.0,Quality
0,2,0,1,0,1,331.0,0.0,Quality
1,2,0,0,1,1,1198.0,1.0,Spam
0,2,0,0,0,0,55.0,0.0,Quality
0,0,0,0,0,1,0.0,1.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,1,0,0,0,1,23187.0,0.0,Spam
1,2,0,0,0,1,43715.0,0.0,Spam
1,1,0,0,1,1,6069.0,1.0,Spam
0,0,1,0,1,1,997.0,1.0,Spam
1,1,0,7,0,1,4656.0,0.0,Spam
0,0,0,0,0,0,12.0,0.0,Quality
0,0,0,0,1,1,1288.0,1.0,Spam
1,2,0,0,0,1,4.0,0.0,Spam
1,2,0,0,1,1,26376.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,2,4,1,0,1,7.0,0.0,Quality
0,0,1,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,1,1,1,1,1172.0,1.0,Spam
0,2,3,0,0,1,0.0,0.0,Quality
1,1,0,0,0,1,1777.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,0,1009.0,0.0,Spam
0,1,0,0,0,0,1790.0,0.0,Quality
1,2,0,0,0,1,17623.0,0.0,Spam
0,0,0,0,1,0,1877.0,0.0,Spam
1,2,1,0,1,1,655.0,0.0,Spam
0,0,0,0,0,0,15.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
1,1,0,0,1,1,2091.0,1.0,Spam
0,0,1,0,1,1,1172.0,1.0,Spam
0,0,1,0,0,1,13016.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,2,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,17940.0,0.0,Spam
0,0,1,0,0,1,2629.0,1.0,Spam
1,2,0,0,0,1,1174.0,0.0,Spam
0,1,2,0,0,1,0.0,0.0,Quality
1,1,1,1,1,1,3589.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,2,3,1,0,1,1020.0,0.0,Spam
1,2,0,0,0,1,8447.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,5963.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,3333.0,1.0,Spam
1,1,1,0,1,0,6334.0,0.0,Spam
0,0,2,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,0,3746.0,1.0,Spam
1,2,0,0,0,1,220.0,0.0,Spam
0,0,0,0,1,0,347.0,0.0,Spam
0,0,1,1,1,1,2763.0,0.0,Spam
1,1,0,0,1,1,435.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,2,0,1,0.0,1.0,Quality
0,0,1,0,0,1,20744.0,0.0,Spam
0,0,1,0,0,1,2897.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,2,0,0,1,0.0,0.0,Quality
0,1,0,0,0,2,4.0,0.0,Quality
1,2,0,0,0,1,10029.0,0.0,Spam
1,1,0,0,0,1,7360.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,7.0,0.0,Quality
0,1,0,1,0,1,8.0,0.0,Quality
1,2,3,0,1,1,407.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
1,1,0,0,1,1,5064.0,1.0,Spam
0,1,2,1,1,0,0.0,0.0,Quality
1,2,0,1,0,1,2734.0,1.0,Spam
1,2,0,0,1,0,10787.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,1,1,0,0,153.0,0.0,Quality
0,0,0,0,0,1,6612.0,1.0,Spam
0,0,0,0,1,1,101.0,0.0,Spam
1,1,1,0,1,0,2027.0,0.0,Spam
0,0,0,2,0,1,23433.0,1.0,Spam
1,2,0,0,0,1,1760.0,0.0,Spam
0,1,1,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
0,0,1,0,0,1,16996.0,0.0,Spam
0,0,1,0,1,1,10731.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,138.0,0.0,Quality
1,1,0,0,0,1,1759.0,1.0,Spam
